layer_id	Title	Thesaurus	Placekey
TG95AZVOTPY	Census Voting Districts, 1995 - Arizona	GNIS	Arizona
TG95AZWATPY	Census Water Bodies, 1995 - Arizona	GNIS	Arizona
TG95CAAIRCUPY	American Indian Reservations, 1995 - California	GNIS	California
TG95CABLKPY	Census Blocks, 1995 - California	GNIS	California
TG95CACCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - California	GNIS	California
TG95CACCDPY	Census County Divisions and Minor Civil Divisions, 1990 - California	GNIS	California
TG95CACDCPY	Congressional Districts, 1995 - California	GNIS	California
TG95CACTYPY	Census Counties, 1990 -  California	GNIS	California
TG95CAELMPY	Census Elementary School Districts, 1995 - California	GNIS	California
TG95CAGRPPY	Census Block Groups, 1995 - California	GNIS	California
TG95CAKGLPY	Census Key Geographic Locations, 1995 - California	GNIS	California
TG95CALKALN	Census Class A Roads, 1995 - California	GNIS	California
TG95CALKBLN	Census Railroads, 1995 - California	GNIS	California
TG95CALKCLN	Census Miscellaneous Ground Transportation, 1995 - California	GNIS	California
TG95CALKDLN	Census Landmarks, 1995 - California	GNIS	California
TG95CALKELN	Census Physical Features, 1995 - California	GNIS	California
TG95CALKFLN	Census Non-Visible Features, 1995 - California	GNIS	California
TG95CALKHLN	Census Hydrographic Features, 1995 - California	GNIS	California
TG95CALKXLN	Census Unclassified Features, 1995 - California	GNIS	California
TG95CALPYPY	Census Landmark Polygon Features, 1995 - California	GNIS	California
TG95CAMSAPY	Census Metropolitian Statistical Areas, 1995 - California	GNIS	California
TG95CAPLCCUPY	Census Places, 1995 - California	GNIS	California
TG95CAPLCPY	Census Places, 1990 - California	GNIS	California
TG95CAPMSPY	Census Primary Metropolitan Statistical Areas, 1995 - California	GNIS	California
TG95CASECPY	Census Secondary School Districts, 1995 - California	GNIS	California
TG95CATAZPY	Census Traffic Analysis Zones, 1995 - California	GNIS	California
TG95CATRTPY	Census Tracts, 1995 - California	GNIS	California
TG95CAUNIPY	Unified School Districts, 1995 - California	GNIS	California
TG95CAURBPY	Urbanized Areas, 1995 - California	GNIS	California
TG95CAVOTPY	Census Voting Districts, 1995 - California	GNIS	California
TG95CAWATPY	Census Water Bodies, 1995 - California	GNIS	California
TG95COAIRCUPY	American Indian Reservations, 1995 - Colorado	GNIS	Colorado
TG95COBLKPY	Census Blocks, 1995 - Colorado	GNIS	Colorado
TG95COCCDPY	Census County Divisions, 1990 - Colorado	GNIS	Colorado
TG95COCDCPY	Congressional Districts, 1995 - Colorado	GNIS	Colorado
TG95COCTYPY	Census Counties, 1990 - Colorado	GNIS	Colorado
TG95COELMPY	Census Elementary School Districts, 1995 - Colorado	GNIS	Colorado
TG95COGRPPY	Census Block Groups, 1995 - Colorado	GNIS	Colorado
TG95COKGLPY	Census Key Geographic Locations, 1995 - Colorado	GNIS	Colorado
TG95COLKALN	Census Class A Roads, 1995 - Colorado	GNIS	Colorado
TG95COLKBLN	Census Railroads, 1995 - Colorado	GNIS	Colorado
TG95COLKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Colorado	GNIS	Colorado
TG95COLKDLN	Census Landmarks, 1995 - Colorado	GNIS	Colorado
TG95COLKELN	Census Physical Features, 1995 - Colorado	GNIS	Colorado
TG95COLKFLN	Census Non-Visible Features, 1995 - Colorado	GNIS	Colorado
TG95COLKHLN	Census Hydrographic Features, 1995 - Colorado	GNIS	Colorado
TG95COLKXLN	Census Unclassified Features, 1995 - Colorado	GNIS	Colorado
TG95COLPTPT	Census Landmark Point Features, 1995 - Colorado	GNIS	Colorado
TG95COLPYPY	Census Landmark Polygon Features, 1995 - Colorado	GNIS	Colorado
TG95COMSAPY	Census Metropolitan Statistical Areas, 1995 - Colorado	GNIS	Colorado
TG95COPLCCUPY	Census Places, 1995 - Colorado	GNIS	Colorado
TG95COPLCPY	Census Places, 1990 - Colorado	GNIS	Colorado
TG95COPMSPY	Census  Primary Metropolitan Statistical Areas, 1995 - Colorado	GNIS	Colorado
TG95COTAZPY	Census Traffic Analysis Zones, 1995 - Colorado	GNIS	Colorado
TG95COTRTPY	Census Tracts, 1995 - Colorado	GNIS	Colorado
TG95COUNIPY	Census Unified School Districts, 1995 - Colorado	GNIS	Colorado
TG95COURBPY	Census Urbanized Areas, 1995 - Colorado	GNIS	Colorado
TG95COVOTPY	Census Voting Districts, 1995 - Colorado	GNIS	Colorado
TG95COWATPY	Census Water Bodies, 1995 - Colorado	GNIS	Colorado
TG95CTBLKPY	Census Blocks, 1995 - Connecticut	GNIS	Connecticut
TG95CTCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Connecticut	GNIS	Connecticut
TG95CTCNTYPY	Census Counties, 1995 - Connecticut	GNIS	Connecticut
TG95CTCONGRESSPY	Congressional Districts, 1995 - Connecticut	GNIS	Connecticut
TG95CTDIVISIONSCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Connecticut	GNIS	Connecticut
TG95CTELMPY	Census Elementary School Districts, 1995 - Connecticut	GNIS	Connecticut
TG95CTGRPPY	Census Block Groups, 1995 - Connecticut	GNIS	Connecticut
TG95CTKGLPY	Census  Key Geographic Locations, 1995 - Connecticut	GNIS	Connecticut
TG95CTLKALN	Census Class A Roads, 1995 - Connecticut	GNIS	Connecticut
TG95CTLKBLN	Census Railroads, 1995 - Connecticut	GNIS	Connecticut
TG95CTLKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Connecticut	GNIS	Connecticut
TG95CTLKDLN	Census Landmark Line Features, 1995 - Connecticut	GNIS	Connecticut
TG95CTLKELN	Census Physical Features, 1995 - Connecticut	GNIS	Connecticut
TG95CTLKFLN	Census Non-Visible Features, 1995 - Connecticut	GNIS	Connecticut
TG95CTLKHLN	Census Hydrographic Features, 1995 - Connecticut	GNIS	Connecticut
TG95CTLKXLN	Census Unclassified Features, 1995 - Connecticut	GNIS	Connecticut
TG95CTLPTPT	Census Landmark Point Features, 1995 - Connecticut	GNIS	Connecticut
TG95CTLPYPY	Census Landmark Polygon Features, 1995 - Connecticut	GNIS	Connecticut
TG95CTMSAPY	Census Metropolitan Statistical Areas, 1995 - Connecticut	GNIS	Connecticut
TG95CTNDHPT	Miscellaneous Hydrographic Feature Nodes, 1995 - Connecticut	GNIS	Connecticut
TG95CTPLCCUPY	Census Places, 1995 - Connecticut	GNIS	Connecticut
TG95CTPLCPY	Census Places, 1990 - Connecticut	GNIS	Connecticut
TG95CTPMSAPY	Census Primary Metropolitan Statistical Areas, 1995 - Connecticut	GNIS	Connecticut
TG95CTSECPY	Census Secondary School Districts, 1995 - Connecticut	GNIS	Connecticut
TG95CTTAZPY	Census Traffic Analysis Zones, 1995 - Connecticut	GNIS	Connecticut
TG95CTTRTPY	Census Tracts, 1995 - Connecticut	GNIS	Connecticut
TG95CTUNIPY	Census Unified School Districts, 1995 - Connecticut	GNIS	Connecticut
TG95CTURBPY	Census Urbanized Areas, 1995 - Connecticut	GNIS	Connecticut
TG95CTVOTPY	Census Voting Districts, 1995 - Connecticut	GNIS	Connecticut
TG95CTWATPY	Census Water Bodies, 1995 - Connecticut	GNIS	Connecticut
TG95DCBLKPY	Census Blocks, 1990 -  District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCCCDPY	Congressional Districts, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCCDCPY	Congressional Districts, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCCTYPY	Census Counties, 1990 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCGRPPY	Census Block Groups, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCKGLPY	Key Geographic Locations, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCLKALN	Census Class A Roads, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCLKBLN	Census Railroads, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCLKDLN	Census Landmarks, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCLKFLN	Census Non-Visible Features, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCLKHLN	Hydrographic Features, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCLPTPT	Census Landmark Points, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCLPYPY	Census Landmark Polygon Features, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCMSAPY	Census Metropolitan Statistical Areas, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCPLCCUPY	Census Place, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCPLCPY	Census Place, 1990 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCPMSPY	Census Primary Metropolitan Statistical Areas, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCTAZPY	Census Traffic Analysis Zones, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCTRTPY	Census Tracts, 1990 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCUNIPY	Census Unified School Districts, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCVOTPY	Census Voting Districts, 1990 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DCWATPY	Census Water Bodies, 1995 - District of Columbia	GNIS	District of Columbia | Washington (D.C.)
TG95DEBLKPY	Census Blocks, 1990 -  Delaware	GNIS	Delaware
TG95DECCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Delaware	GNIS	Delaware
TG95DECCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Delaware	GNIS	Delaware
TG95DECDCPY	Congressional Districts, 1995 - Delaware	GNIS	Delaware
TG95DECTYPY	Census Counties, 1995 - Delaware	GNIS	Delaware
TG95DEGRPPY	Census Block Groups, 1995 - Delaware	GNIS	Delaware
TG95DEKGLPY	Key Geographic Locations, 1995 - Delaware	GNIS	Delaware
TG95DELKALN	Census Class A Roads, 1995 - Delaware	GNIS	Delaware
TG95DELKBLN	Census Railroads, 1995 - Delaware	GNIS	Delaware
TG95DELKCLN	Census Miscellaneous Ground Transportation, 1995 - Delaware	GNIS	Delaware
TG95DELKDLN	Census Landmarks, 1995 - Delaware	GNIS	Delaware
TG95DELKFLN	Census Non-Visible Features, 1995 - Delaware	GNIS	Delaware
TG95DELKHLN	Census Hydrographic Features, 1995 - Delaware	GNIS	Delaware
TG95DELKXLN	Census Unclassified Features, 1995 - Delaware	GNIS	Delaware
TG95DELPTPT	Census Landmark Points, 1995 - Delaware	GNIS	Delaware
TG95DELPYPY	Census Landmark Polygon Features, 1995 - Delaware	GNIS	Delaware
TG95DEMSAPY	Census Metropolitan Statistical Areas, 1995 - Delaware	GNIS	Delaware
TG95DEPLCCUPY	Census Place, 1995 - Delaware	GNIS	Delaware
TG95DEPLCPY	Census Place, 1990 - Delaware	GNIS	Delaware
TG95DEPMSPY	Census Primary Metropolitan Statistical Areas, 1995 - Delaware	GNIS	Delaware
TG95DETAZPY	Census Traffic Analysis Zones, 1995 - Delaware	GNIS	Delaware
TG95DETRTPY	Census Tracts, 1990 - Delaware	GNIS	Delaware
TG95DEUNIPY	Census Unified School Districts, 1995 - Delaware	GNIS	Delaware
TG95DEURBPY	Census Urbanized Areas, 1995 - Delaware	GNIS	Delaware
TG95DEVOTPY	Census Voting Districts, 1990 - Delaware	GNIS	Delaware
TG95DEWATPY	Census Water Bodies, 1995 - Delaware	GNIS	Delaware
TG95FLAIRCUPY	Census American Indian Reservations, 1995 - Florida	GNIS	Florida
TG95FLBLKPY	Census Blocks, 1995 - Florida	GNIS	Florida
TG95FLCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Florida	GNIS	Florida
TG95FLCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Florida	GNIS	Florida
TG95FLCDCPY	Census Congressional Districts, 1995 - Florida	GNIS	Florida
TG95FLCTYPY	Census Counties, 1990 - Florida	GNIS	Florida
TG95FLGRPPY	Census Block Groups, 1995 - Florida	GNIS	Florida
TG95FLKGLPY	Census Key Geographic Locations, 1995 - Florida	GNIS	Florida
TG95FLLKALN	Census Class A Roads, 1995 - Florida	GNIS	Florida
TG95FLLKBLN	Census Railroads, 1995 - Florida	GNIS	Florida
TG95FLLKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Florida	GNIS	Florida
TG95FLLKDLN	Census Landmark Line Features, 1995 - Florida	GNIS	Florida
TG95FLLKELN	Census Physical Features, 1995 - Florida	GNIS	Florida
TG95FLLKFLN	Census Non-Visible Features, 1995 - Florida	GNIS	Florida
TG95FLLKHLN	Census Hydrographic Features, 1995 - Florida	GNIS	Florida
TG95FLLKXLN	Census Unclassified Features, 1995 - Florida	GNIS	Florida
TG95FLLPTPT	Census Landmark Point Features, 1995 - Florida	GNIS	Florida
TG95FLLPYPY	Census Landmark Polygon Features, 1995 - Florida	GNIS	Florida
TG95FLMSAPY	Census Metropolitan Statistical Areas, 1995 - Florida	GNIS	Florida
TG95FLPLCCUPY	Census Places, 1995 - Florida	GNIS	Florida
TG95FLPLCPY	Census Places, 1990 - Florida	GNIS	Florida
TG95FLPMSPY	Census Primary Metropolitan Statistical Areas, 1995 - Florida	GNIS	Florida
TG95FLTAZPY	Census Traffic Analysis Zones, 1995 - Florida	GNIS	Florida
TG95FLTRTPY	Census Tracts, 1995 - Florida	GNIS	Florida
TG95FLUNIPY	Census Unified School Districts, 1995 - Florida	GNIS	Florida
TG95FLURBPY	Census Urbanized Areas, 1995 - Florida	GNIS	Florida
TG95FLVOTPY	Census Voting Districts, 1995 - Florida	GNIS	Florida
TG95FLWATPY	Census Water Bodies, 1995 - Florida	GNIS	Florida
TG95GAAIRCUPY	Census American Indian Reservations, 1995 - Georgia	GNIS	Georgia
TG95GABLKPY	Census Blocks, 1995 - Georgia	GNIS	Georgia
TG95GACCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Georgia	GNIS	Georgia
TG95GACCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Georgia	GNIS	Georgia
TG95GACDCPY	Census Congressional Districts, 1995 - Georgia	GNIS	Georgia
TG95GACTYPY	Census Counties, 1990 - Georgia	GNIS	Georgia
TG95GAELMPY	Census Elementary School Districts, 1995 - Georgia	GNIS	Georgia
TG95GAGRPPY	Census Block Groups, 1995 - Georgia	GNIS	Georgia
TG95GAKGLPY	Census Key Geographic Locations, 1995 - Georgia	GNIS	Georgia
TG95GALKALN	Census Class A Roads, 1995 - Georgia	GNIS	Georgia
TG95GALKBLN	Census Railroads, 1995 - Georgia	GNIS	Georgia
TG95GALKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Georgia	GNIS	Georgia
TG95GALKDLN	Census Landmark Line Features, 1995 - Georgia	GNIS	Georgia
TG95GALKELN	Census Physical Features, 1995 - Georgia	GNIS	Georgia
TG95GALKFLN	Census Non-Visible Features, 1995 - Georgia	GNIS	Georgia
TG95GALKHLN	Census Hydrographic Features, 1995 - Georgia	GNIS	Georgia
TG95GALKXLN	Census Unclassified Features, 1995 - Georgia	GNIS	Georgia
TG95GALPTPT	Census Landmark Point Features, 1995 - Georgia	GNIS	Georgia
TG95GALPYPY	Census Landmark Polygon Features, 1995 - Georgia	GNIS	Georgia
TG95GAMSAPY	Census Metropolitan Statistical Areas, 1995 - Georgia	GNIS	Georgia
TG95GAPLCCUPY	Census Places, 1995 - Georgia	GNIS	Georgia
TG95GAPLCPY	Census Places, 1990 - Georgia	GNIS	Georgia
TG95GATAZPY	Census Traffic Analysis Zones, 1995 - Georgia	GNIS	Georgia
TG95GATRTPY	Census Tracts, 1995 - Georgia	GNIS	Georgia
TG95GAUNIPY	Census Unified School Districts, 1995 - Georgia	GNIS	Georgia
TG95GAVOTPY	Census Voting Districts, 1995 - Georgia	GNIS	Georgia
TG95GAWATPY	Census Water Bodies, 1995 - Georgia	GNIS	Georgia
TG95HIBLKPY	Census Blocks, 1995 - Hawaii	GNIS	Hawaii
TG95HICCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Hawaii	GNIS	Hawaii
TG95HICCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Hawaii	GNIS	Hawaii
TG95HICDCPY	Census Congressional Districts, 1995 - Hawaii	GNIS	Hawaii
TG95HICTYPY	Census Counties, 1990 - Hawaii	GNIS	Hawaii
TG95HIELMPY	Census Elementary School Districts, 1995 - Hawaii	GNIS	Hawaii
TG95HIGRPPY	Census Block Groups, 1995 - Hawaii	GNIS	Hawaii
TG95HIKGLPY	Census Key Geographic Locations, 1995 - Hawaii	GNIS	Hawaii
TG95HILKALN	Census Class A Roads, 1995 - Hawaii	GNIS	Hawaii
TG95HILKBLN	Census Railroads, 1995 - Hawaii	GNIS	Hawaii
TG95HILKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Hawaii	GNIS	Hawaii
TG95HILKELN	Census Physical Features, 1995 - Hawaii	GNIS	Hawaii
TG95HILKFLN	Census Non-Visible Features, 1995 - Hawaii	GNIS	Hawaii
TG95HILKHLN	Census Hydrographic Features, 1995 - Hawaii	GNIS	Hawaii
TG95HILKXLN	Census Unclassified Features, 1995 - Hawaii	GNIS	Hawaii
TG95HILPTPT	Census Landmark Point Features, 1995 - Hawaii	GNIS	Hawaii
TG95HILPYPY	Census Landmark Polygon Features, 1995 - Hawaii	GNIS	Hawaii
TG95HIMIDPY	Census Middle School Districts, 1995 - Hawaii	GNIS	Hawaii
TG95HIMSAPY	Census Metropolitan Statistical Areas, 1995 - Hawaii	GNIS	Hawaii
TG95HIPLCPY	Census Places, 1990 - Hawaii	GNIS	Hawaii
TG95HISECPY	Census Secondary School Districts, 1995 - Hawaii	GNIS	Hawaii
TG95HITAZPY	Census Traffic Analysis Zones, 1995 - Hawaii	GNIS	Hawaii
TG95HITRTPY	Census Tracts, 1995 - Hawaii	GNIS	Hawaii
TG95HIUNIPY	Census Unified School Districts, 1995 - Hawaii	GNIS	Hawaii
TG95HIURBPY	Census Urbanized Areas, 1995 - Hawaii	GNIS	Hawaii
TG95HIVOTPY	Census Voting Districts, 1995 - Hawaii	GNIS	Hawaii
TG95HIWATPY	Census Water Bodies, 1995 - Hawaii	GNIS	Hawaii
TG95IAAIRCUPY	Census American Indian Reservations, 1995 - Iowa	GNIS	Iowa
TG95IABLKPY	Census Blocks, 1995 - Iowa	GNIS	Iowa
TG95IACCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Iowa	GNIS	Iowa
TG95IACCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Iowa	GNIS	Iowa
TG95IACDCPY	Census Congressional Districts, 1995 - Iowa	GNIS	Iowa
TG95IACTYPY	Census Counties, 1990 - Iowa	GNIS	Iowa
TG95IAGRPPY	Census Block Groups, 1995 - Iowa	GNIS	Iowa
TG95IAKGLPY	Census Key Geographic Locations, 1995 - Iowa	GNIS	Iowa
TG95IALKA	Census Class A Roads, 1995 - Iowa	GNIS	Iowa
TG95IALKB	Census Railroads, 1995 - Iowa	GNIS	Iowa
TG95IALKC	Census Miscellaneous Ground Transportation Features, 1995 - Iowa	GNIS	Iowa
TG95IALKD	Census Landmark Line Features, 1995 - Iowa	GNIS	Iowa
TG95IALKE	Census Physical Features, 1995 - Iowa	GNIS	Iowa
TG95IALKF	Census Non-Visible Features, 1995 - Iowa	GNIS	Iowa
TG95IALKH	Census Hydrographic Features, 1995 - Iowa	GNIS	Iowa
TG95IALKX	Census Unclassified Features, 1995 - Iowa	GNIS	Iowa
TG95IALPT	Census Landmark Point Features, 1995 - Iowa	GNIS	Iowa
TG95IALPY	Census Landmark Polygon Features, 1995 - Iowa	GNIS	Iowa
TG95IAMSA	Census Metropolitan Statistical Areas, 1995 - Iowa	GNIS	Iowa
TG95IAPLC	Census Places, 1995 - Iowa	GNIS	Iowa
TG95IAPLCCU	Census Places, 1995 - Iowa	GNIS	Iowa
TG95IATAZ	Census Traffic Analysis Zones, 1995 - Iowa	GNIS	Iowa
TG95IATRT	Census Tracts, 1995 - Iowa	GNIS	owa
TG95IAUNI	Census Unified School Districts, 1995 - Iowa	GNIS	Iowa
TG95IAURB	Census Urbanized Areas, 1995 - Iowa	GNIS	Iowa
TG95IAVOT	Census Voting Districts, 1995 - Iowa	GNIS	Iowa
TG95IAWAT	Census Water Bodies, 1995 - Iowa	GNIS	Iowa
TG95IDAIRCUPY	Census American Indian Reservations, 1995 - Idaho	GNIS	Idaho
TG95IDBLKPY	Census Blocks, 1995 - Idaho	GNIS	Idaho
TG95IDCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Idaho	GNIS	Idaho
TG95IDCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Idaho	GNIS	Idaho
TG95IDCDCPY	Census Congressional Districts, 1995 - Idaho	GNIS	Idaho
TG95IDCTYPY	Census Counties, 1990 - Idaho	GNIS	Idaho
TG95IDGRPPY	Census Block Groups, 1995 - Idaho	GNIS	Idaho
TG95IDKGLPY	Census Key Geographic Locations, 1995 - Idaho	GNIS	Idaho
TG95IDLKALN	Census Class A Roads, 1995 - Idaho	GNIS	Idaho
TG95IDLKBLN	Census Railroads, 1995 - Idaho	GNIS	Idaho
TG95IDLKCLN	Census Miscellaneous Ground Transportation Features, 1995 - Idaho	GNIS	Idaho
TG95IDLKDLN	Census Landmark Line Features, 1995 - Idaho	GNIS	Idaho
TG95IDLKELN	Census Physical Features, 1995 - Idaho	GNIS	Idaho
TG95IDLKFLN	Census Non-Visible Features, 1995 - Idaho	GNIS	Idaho
TG95IDLKHLN	Census Hydrographic Features, 1995 - Idaho	GNIS	Idaho
TG95IDLKXLN	Census Unclassified Features, 1995 - Idaho	GNIS	Idaho
TG95IDLPTPT	Census Landmark Point Features, 1995 - Idaho	GNIS	Idaho
TG95IDLPYPY	Census Landmark Polygon Features, 1995 - Idaho	GNIS	Idaho
TG95IDMSAPY	Census Metropolitan Statistical Areas, 1995 - Idaho	GNIS	Idaho
TG95IDPLCCUPY	Census Places, 1995 - Idaho	GNIS	Idaho
TG95IDPLCPY	Census Places, 1990 - Idaho	GNIS	Idaho
TG95IDTAZPY	Census Traffic Analysis Zones, 1995 - Idaho	GNIS	Idaho
TG95IDTRTPY	Census Tracts, 1995 - Idaho	GNIS	Idaho
TG95IDUNIPY	Census Unified School Districts, 1995 - Idaho	GNIS	Idaho
TG95IDURBPY	Census Urbanized Areas, 1995 - Idaho	GNIS	Idaho
TG95IDVOTPY	Census Voting Districts, 1995 - Idaho	GNIS	Idaho
TG95IDWATPY	Census Water Bodies, 1995 - Idaho	GNIS	Idaho
TG95ILBLKPY	Census Blocks, 1995 - Illinois	GNIS	Illinois
TG95ILCCDCUPY	Census County Divisions and Minor Civil Divisions, 1995 - Illinois	GNIS	Illinois
TG95ILCCDPY	Census County Divisions and Minor Civil Divisions, 1990 - Illinois	GNIS	Illinois
TG95ILCDCPY	Census Congressional Districts, 1995 - Illinois	GNIS	Illinois
TG95ILCTYPY	Census Counties, 1990 - Illinois	GNIS	Illinois
